size,time_ms
60800,9
60900,9
61000,9
61100,9
61200,9
61300,11
61400,9
61500,9
61600,9
61700,9
61800,10
61900,10
62000,10
62100,10
62200,10
62300,10
62400,10
62500,10
62600,10
62700,10
62800,10
62900,10
63000,10
63100,10
63200,10
63300,13
63400,10
63500,10
63600,10
63700,10
63800,10
63900,10
64000,10
64100,10
64200,10
64300,10
64400,10
64500,10
64600,10
64700,10
64800,10
64900,10
65000,15
65100,11
65200,10
65300,10
65400,10
65500,10
65600,10
65700,10
65800,10
65900,10
66000,10
66100,10
66200,10
66300,10
66400,10
66500,10
66600,10
66700,10
66800,10
66900,12
67000,11
67100,10
67200,10
67300,10
67400,10
67500,10
67600,10
67700,10
67800,10
67900,10
68000,11
68100,11
68200,11
68300,11
68400,11
68500,11
68600,11
68700,11
68800,13
68900,11
69000,11
69100,11
69200,11
69300,11
69400,11
69500,11
69600,11
69700,11
69800,11
69900,11
70000,11
70100,11
70200,11
70300,11
70400,14
70500,11
70600,11
70700,11
70800,11
70900,11
71000,11
71100,11
71200,11
71300,11
71400,11
71500,11
71600,11
71700,11
71800,11
71900,14
72000,11
72100,11
72200,11
72300,11
72400,11
72500,11
72600,11
72700,11
72800,11
72900,11
73000,11
73100,11
73200,11
73300,11
73400,11
73500,11
73600,13
73700,15
73800,11
73900,11
74000,12
74100,12
74200,12
74300,12
74400,12
74500,12
74600,12
74700,12
74800,12
74900,12
75000,12
75100,12
75200,12
75300,14
75400,12
75500,12
75600,12
75700,12
75800,12
75900,12
76000,12
76100,12
76200,12
76300,12
76400,12
76500,12
76600,12
76700,12
76800,15
76900,12
77000,12
77100,12
77200,12
77300,12
77400,12
77500,12
77600,12
77700,12
77800,12
77900,12
78000,12
78100,12
78200,12
78300,12
78400,15
78500,12
78600,12
78700,12
78800,12
78900,12
79000,12
79100,12
79200,12
79300,12
79400,12
79500,12
79600,12
79700,12
79800,15
79900,12
80000,12
80100,12
80200,13
80300,13
80400,13
80500,13
80600,13
80700,13
80800,13
80900,13
81000,13
81100,13
81200,13
81300,15
81400,13
81500,13
81600,13
81700,13
81800,13
81900,13
82000,13
82100,13
82200,13
82300,13
82400,13
82500,13
82600,15
82700,13
82800,13
82900,13
83000,13
83100,13
83200,13
83300,13
83400,13
83500,13
83600,13
83700,13
83800,13
83900,13
84000,13
84100,13
84200,15
84300,13
84400,13
84500,13
84600,13
84700,13
84800,13
84900,13
85000,13
85100,13
85200,13
85300,13
85400,15
85500,15
85600,13
85700,13
85800,13
85900,13
86000,13
86100,13
86200,13
86300,14
86400,14
86500,14
86600,14
86700,14
86800,14
86900,16
87000,14
87100,14
87200,14
87300,14
87400,14
87500,14
87600,14
87700,14
87800,14
87900,14
88000,14
88100,14
88200,17
88300,14
88400,14
88500,14
88600,14
88700,14
88800,14
88900,14
89000,14
89100,14
89200,14
89300,14
89400,14
89500,14
89600,17
89700,14
89800,14
89900,14
90000,14
90100,14
90200,14
90300,14
90400,14
90500,14
90600,14
90700,14
90800,16
90900,14
91000,14
91100,14
91200,14
91300,14
91400,14
91500,14
91600,14
91700,14
91800,14
91900,14
92000,14
92100,14
92200,17
92300,15
92400,15
92500,15
92600,15
92700,15
92800,15
92900,15
93000,15
93100,15
93200,15
93300,17
93400,15
93500,15
93600,15
93700,15
93800,15
93900,15
94000,15
94100,15
94200,15
94300,15
94400,15
94500,15
94600,15
94700,18
94800,15
94900,15
95000,15
95100,15
95200,15
95300,15
95400,15
95500,15
95600,15
95700,15
95800,16
95900,16
96000,15
96100,15
96200,15
96300,15
96400,15
96500,15
96600,15
96700,15
96800,15
96900,15
97000,15
97100,17
97200,16
97300,15
97400,15
97500,15
97600,15
97700,15
97800,15
97900,15
98000,15
98100,15
98200,15
98300,18
98400,16
98500,16
98600,16
98700,16
98800,16
98900,16
99000,16
99100,16
99200,16
99300,16
99400,16
99500,19
99600,16
99700,16
99800,16
99900,16
100000,16
